성분명,성분코드,제품코드,제품명,업체명,특정연령,특정연령단위,연령처리조건,고시번호,고시일자,상세정보,급여여부
loratadine,185401ATB,54801350,로타인정(로라타딘)_(10mg/1정),엔비케이제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,57600940,나타딘정(로라타딘)_(10mg/1정),대원바이오텍주식회사,6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,641105900,클라리틴정(로라타딘)_(10mg/1정),바이엘코리아(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,643200370,로다인정(로라타딘)_(10mg/1정),동성제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,644805950,제라타딘정(로라타딘)_(10mg/1정),태극제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,646203720,로라젠정(로라타딘)_(10mg/1정),(주)뉴젠팜,6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,649600160,"대우로라타딘정(수출명:로미딘정,라틴정,필미딘정)_(10mg/1정)",대우제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,650200130,노타민정(로라타딘)_(10mg/1정),안국약품(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,655601320,알레틴정(로라타딘)(수출명:비알레틴)_(10mg/1정),한올바이오파마(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,656700230,넬슨로라타딘정_(10mg/1정),한국넬슨제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,658201290,제이타딘정(로라타딘)_(10mg/1정),(주)비보존제약,6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,669800100,구주로라타딘정10밀리그람(수출명:로히스타정)_(10mg/1정),구주제약(주),6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,698000870,에쟈스민정(로라타딘)_(10mg/1정),(주)제뉴파마,6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185401ATB,698500390,로리딘정(로라타딘)_(10mg/1정),(주)테라젠이텍스,6,세 (3),미만 (1),20130047,2013-02-25,,급여
loratadine,185430ASY,644000941,새로딘시럽(로라타딘)_(5mg/5mL),삼익제약(주),2,세 (3),미만 (1),20070030,2007-04-11,,급여
lorazepam,185530BIJ,642901181,아티반주사(로라제팜)_(2mg/0.5mL),일동제약(주),4,주 (1),미만 (1),20040002,2004-01-16,벤질알코올은 조숙아에서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨,급여
lorazepam,185531BIJ,642901191,아티반주사(로라제팜)_(4mg/1mL),일동제약(주),4,주 (1),미만 (1),20040002,2004-01-16,벤질알코올은 조숙아에서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨,급여
lovastatin,185801ATB,669901090,로바타딘정(로바스타틴)(수출명:LovacTablet)_(20mg/1정),대한뉴팜(주),20,세 (3),미만 (1),20090300,2009-12-03,안전성 및 유효성 미확립,급여
meloxicam,189701ACH,52400540,아멜록스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)인트로바이오파마,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,52700720,멜록신캡슐(멜록시캄)_(7.5mg/1캡슐),(주)휴온스생명과학,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,53300170,록캄캡슐(멜록시캄)_(7.5mg/1캡슐),(주)중헌제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,54801160,멜로틴캡슐7.5mg(멜록시캄)_(7.5mg/1캡슐),엔비케이제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,55100440,메로윈캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),코스맥스파마(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,55800210,엔티시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)셀비온,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,58200320,아록시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)아리제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,60500730,메가록시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)엘앤씨바이오,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,621801940,멜로칸캡슐(멜록시캄)_(7.5mg/1캡슐),(주)한국파비스제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,623005390,엔티시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),한국신텍스제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,625200140,이콕스캡슐(멜록시캄)_(7.5mg/1캡슐),(주)화이트생명과학,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,628901060,모비든캡슐(멜록시캄)_(7.5mg/1캡슐),(주)이든파마,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,629701460,모스캄캡슐(멜록시캄)_(7.5mg/1캡슐),(주)오스코리아제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,642100520,멜로캄캡슐7.5밀리그람(멜록시캄)(수출명:유한멜로캄캡슐7.5밀리그람)_(7.5mg/1캡슐),(주)유한양행,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,642501600,메로콕스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),동아에스티(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,642900360,록시캄캡슐(멜록시캄)_(7.5mg/1캡슐),일동제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,643102100,캄록스캡슐(멜록시캄)_(7.5mg/1캡슐),(주)바이넥스,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,643300740,멜락스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)종근당,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,643506140,메록스캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),한미약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,643701200,멜록시펜캡슐(멜록시캄)(수출명:국제메펜캡슐)_(7.5mg/1캡슐),국제약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,643903480,멜로덱스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),삼일제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,644001130,"아모리아캡슐(멜록시캄)(수출명 : Amolex Cap., Mepedo Cap.)_(7.5mg/1캡슐)",삼익제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,644603170,멜록캡슐7.5mg(멜록시캄)_(7.5mg/1캡슐),조아제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,645201300,에이프로젠멜록시캄캡슐_(7.5mg/1캡슐),(주)에이프로젠바이오로직스,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,645300450,류멜캡슐(멜록시캄)_(7.5mg/1캡슐),한림제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,645404010,멜로시드캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),제일약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,645604540,모렉셀캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),대화제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,645901450,멜콕시캡슐(멜록시캄)_(7.5mg/1캡슐),동광제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,646001040,멜록스캡슐(멜록시캄)_(7.5mg/1캡슐),(주)메디카코리아,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,646200850,멜록시젠캡슐(멜록시캄)(수출명:케이비캄캡슐)_(7.5mg/1캡슐),(주)뉴젠팜,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,647204040,멜록캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),한국코러스(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,647302990,씨빅캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),에이치엘비제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,648100760,멜릭스캡슐(멜록시캄)_(7.5mg/1캡슐),경동제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,648200460,목시캄캡슐(멜록시캄)_(7.5mg/1캡슐),(주)유영제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,648500150,뉴시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),신풍제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,648602770,씨엠지멜록시캄캡슐7.5mg_(7.5mg/1캡슐),(주)씨엠지제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649000100,메로캄캡슐(멜록시캄)_(7.5mg/1캡슐),풍림무약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649102120,모빅시캄캡슐(멜록시캄)_(7.5mg/1캡슐),한국휴텍스제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649400760,메카론캡슐(멜록시캄)_(7.5mg/1캡슐),영일제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649502850,유니콕스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),유니메드제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649600990,모벡스캡슐(멜록시캄)_(7.5mg/1캡슐),대우제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649702150,멜로딘캡슐(멜록시캄)_(7.5mg/1캡슐),지엘파마(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,649800680,메디콕스캡슐(멜록시캄)(수출명:마이멜록캡슐(MYMELOXECapsule))_(7.5mg/1캡슐),명문제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,650300560,모리캄캡슐(멜록시캄)_(7.5mg/1캡슐),진양제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,651300510,트록시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)새한제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,651501500,콕시캄캡슐(멜록시캄)_(7.5mg/1캡슐),(주)하원제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,652600720,맥캄캡슐(멜록시캄)_(7.5mg/1캡슐),알보젠코리아(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,653001280,씨오엑스캡슐(멜록시캄)_(7.5mg/1캡슐),(주)한국파마,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,653402650,멜시빅캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),동국제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,653500890,모빅캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),한국베링거인겔하임(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,653802160,엑시캄캡슐7.5밀리그람(멜록시캄)_(7.5mg/1캡슐),신일제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,654000380,보믹캡슐(멜록시캄)_(7.5mg/1캡슐),아주약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,654301070,멕시캡슐(멜록시캄)(수출명: Momeloxe Cap.)_(7.5mg/1캡슐),오스틴제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,656001500,캠록스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),알리코제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,656202160,하모빅캡슐(멜록시캄)_(7.5mg/1캡슐),(주)바스칸바이오제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,657301650,멜빅스캡슐(멜록시캄)(수출명:WONCOX Capsule)_(7.5mg/1캡슐),(주)동구바이오제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,657500410,멜캄캡슐(멜록시캄)_(7.5mg/1캡슐),미래바이오제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,657800630,메모빅캡슐7.5밀리그람(멜록시캄)_(7.5mg/1캡슐),하나제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,658203090,멜빅캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)비보존제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,658600320,메록심캡슐(멜록시캄)_(7.5mg/1캡슐),이연제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,660702660,모비록캄캡슐7.5mg(멜록시캄)_(7.5mg/1캡슐),위더스제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,661904360,모빅스캄캡슐(멜록시캄)_(7.5mg/1캡슐),영풍제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,663600580,모르빅캡슐(멜록시캄)_(7.5mg/1캡슐),한국프라임제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,664102630,모록시캄캡슐(멜록시캄)_(7.5mg/1캡슐),하이플생명과학(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,664901030,모빅캄캡슐(멜록시캄)_(7.5mg/1캡슐),성원애드콕제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,665000650,케이빅캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)경보제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,665507600,유니캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),한국유니온제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,669501600,멜로빅캡슐7.5mg(멜록시캄)_(7.5mg/1캡슐),(주)씨티씨바이오,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,669700080,이노시캄캡슐(멜록시캄)_(7.5mg/1캡슐),에스피씨(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,669801110,모비드캡슐(멜록시캄)_(7.5mg/1캡슐),구주제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,669905880,메록캄캡슐(멜록시캄)_(7.5mg/1캡슐),대한뉴팜(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,670100440,멜리카캡슐(멜록시캄)_(7.5mg/1캡슐),(주)팜젠사이언스,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,670400870,휴니즈멜록시캄캡슐7.5mg_(7.5mg/1캡슐),(주)휴온스메디텍,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,670501620,멜록시카캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)보령바이오파마,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,670600840,"모콕스캡슐7.5밀리그람(멜록시캄)(수출명:HULOKAMCap.,HUONSHULOKAMCAPSULE)_(7.5mg/1캡슐)",(주)휴온스,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,674401170,메로시캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),아이큐어(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,678601320,뉴록시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)다산제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,684501070,록시칼캡슐(멜록시캄)_(7.5mg/1캡슐),화일약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,689000830,멜로그린캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)시어스제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,690302080,멜록시엠캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)라이트팜텍,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,693200020,멜록삼캡슐(멜록시캄)_(7.5mg/1캡슐),(주)한국글로벌제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,693900580,메로빅캡슐(멜록시캄)_(7.5mg/1캡슐),(주)셀트리온제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,694000470,대웅바이오멜록시캄캡슐7.5밀리그램_(7.5mg/1캡슐),대웅바이오(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,694204780,모아캄시캡슐7.5mg(멜록시캄)_(7.5mg/1캡슐),정우신약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,696601830,멜로캅캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),일양바이오팜(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,697100720,모릭스캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐),(주)한국피엠지제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ACH,698502500,멜로텍스캡슐 7.5mg(멜록시캄)_(7.5mg/1캡슐),(주)테라젠이텍스,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ATB,642400350,멜브렉스정7.5밀리그람(멜록시캄)_(7.5mg/1정),영진약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189701ATD,685900100,멜로디구강붕해정7.5밀리그램(멜로시캄)_(7.5mg/1정),(주)엔엠제약,15,세 (3),이하 (2),20050017,2005-03-09,,급여
meloxicam,189702ACH,625201190,이콕스캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),(주)화이트생명과학,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,642100530,멜로캄캡슐15밀리그람(멜록시캄)(수출명:유한멜로캄캡슐15밀리그람)_(15mg/1캡슐),(주)유한양행,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,642501610,메로콕스캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),동아에스티(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,643300750,멜락스캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),(주)종근당,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,643500950,메록스캄캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),한미약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,643701210,멜록시펜캡슐15밀리그람(멜록시캄)_(15mg/1캡슐),국제약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,643903490,멜로덱스캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),삼일제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,645304550,류멜캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),한림제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,645404000,멜로시드캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),제일약품(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,650300570,모리캄캡슐15mg(멜록시캄)_(15mg/1캡슐),진양제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,653402660,멜시빅캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),동국제약(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,653500900,모빅캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),한국베링거인겔하임(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,693902100,메로빅캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),(주)셀트리온제약,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,694000480,대웅바이오멜록시캄캡슐15밀리그램_(15mg/1캡슐),대웅바이오(주),15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ACH,698002050,파마빅캡슐15밀리그램(멜록시캄)_(15mg/1캡슐),(주)제뉴파마,15,세 (3),이하 (2),20130047,2013-02-25,,급여
meloxicam,189702ATD,685900090,멜로디구강붕해정15밀리그램(멜로시캄)_(15mg/1정),(주)엔엠제약,15,세 (3),이하 (2),20050017,2005-03-09,,급여
mequitazine,190502ATB,642202340,프리마란정(메퀴타진)_(5mg/1정),부광약품(주),24,개월 (2),미만 (1),20170086,2017-11-06,2세 이하 영아에 투여하지 말 것. 다른 페노치아진계 약물을 소아(특히 2세 이하)에 투여한 경우 유아돌연사망증후군(SIDS) 및 유아 수면시 무호흡발작이 나타났다는 보고 있음.,급여
mequitazine,190532ASY,642201272,소아용프리마란시럽(메퀴타진)_(0.25g/500mL),부광약품(주),24,개월 (2),미만 (1),20170086,2017-11-06,2세 이하 영아에 투여하지 말 것. 다른 페노치아진계 약물을 소아(특히 2세 이하)에 투여한 경우 유아돌연사망증후군(SIDS) 및 유아 수면시 무호흡발작이 나타났다는 보고 있음.,급여
mesalazine,190802AGR,652500221,펜타사서방과립1g(메살라진)_(1g/1포),한국페링제약(주),6,세 (3),미만 (1),20110110,2011-06-28,,급여
mesalazine,190802ATR,652500320,펜타사서방정1g(메살라진)_(1g/1정),한국페링제약(주),6,세 (3),미만 (1),20170086,2017-11-06,,급여
mesalazine,190802CSP,652500240,펜타사좌약(메살라진)_(1g/1개),한국페링제약(주),4,주 (1),미만 (1),20110110,2011-06-28,,급여
mesalazine,190803ATR,652500230,펜타사서방정500밀리그램(메살라진)_(0.5g/1정),한국페링제약(주),6,세 (3),미만 (1),20170086,2017-11-06,,급여
mesalazine,190803CSP,641601850,아사콜좌약500밀리그람(메살라진)_(0.5g/1개),(주)대웅제약,4,주 (1),미만 (1),20110110,2011-06-28,,급여
mesalazine,190806AGR,652500251,펜타사서방과립2그램(메살라진)_(2g/1포),한국페링제약(주),6,세 (3),미만 (1),20110110,2011-06-28,,급여
mesalazine,190808ATR,641601830,아사콜디알정400밀리그람(메살라진)_(0.4g/1정),(주)대웅제약,2,세 (3),미만 (1),20110110,2011-06-28,,급여
mesalazine,190811ATR,696300660,메자반트엑스엘장용정1200밀리그램(메살라진)_(1.2g/1정),한국다케다제약(주),2,세 (3),미만 (1),20110110,2011-06-28,,급여
mesalazine,190812ATR,641607450,아사콜디알정1600밀리그람(메살라진)_(1.6g/1정),(주)대웅제약,2,세 (3),미만 (1),20110110,2011-06-28,,급여
mesalazine,190832CLQ,641601821,아사콜관장액4그람/100밀리리터(메살라진)_(4g/100mL),(주)대웅제약,12,세 (3),미만 (1),20110110,2011-06-28,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193201ACR,651903650,메디키넷리타드캡슐10mg(메틸페니데이트염산염)_(10mg/1캡슐),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193201ATB,651902300,페로스핀정10밀리그램(메틸페니데이트염산염)_(10mg/1정),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193201ATB,657200860,페니드정10밀리그램(메틸페니데이트염산염)_(10mg/1정),환인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193202ACR,651903630,메디키넷리타드캡슐5mg(메틸페니데이트염산염)_(5mg/1캡슐),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193202ATB,651904340,페로스핀정5mg(메틸페니데이트염산염)_(5mg/1정),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193202ATB,657200850,페니드정5밀리그램(메틸페니데이트염산염)_(5mg/1정),환인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193203ATR,646902360,콘서타OROS서방정18밀리그램(메틸페니데이트염산염)_(18mg/1정),(주)한국얀센,5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193204ATR,646902060,콘서타OROS서방정36밀리그램(메틸페니데이트염산염)_(36mg/1정),(주)한국얀센,5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193205ACR,651903670,메디키넷리타드캡슐20mg(메틸페니데이트염산염)_(20mg/1캡슐),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193206ATR,646902370,콘서타OROS서방정27밀리그램(메틸페니데이트염산염)_(27mg/1정),(주)한국얀센,5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193207ACR,651903660,메디키넷리타드캡슐30mg(메틸페니데이트염산염)_(30mg/1캡슐),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193208ACR,651903640,메디키넷리타드캡슐40mg(메틸페니데이트염산염)_(40mg/1캡슐),명인제약(주),5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
methylphenidate hydrochloride,193209ATR,646902070,콘서타OROS서방정54밀리그램(메틸페니데이트염산염)_(54mg/1정),(주)한국얀센,5,세 (3),이하 (2),20090300,2009-12-03,안전성 및 유효성 미확립,급여
metoclopramide,193701ATB,642701320,맥페란정(메토클로프라미드)_(3.84mg/1정),동화약품(주),1,세 (3),미만 (1),20130240,2013-11-07,추체외로장애 위험성 증가,급여
metoclopramide hydrochloride,193730BIJ,642701341,맥페란주사액2밀리리터(메토클로프라미드염산염수화물)_(10mg/2mL),동화약품(주),1,세 (3),미만 (1),20130240,2013-11-07,추체외로장애 위험성 증가,급여
metoclopramide hydrochloride,193730BIJ,645104461,가스트로메토주(메토클로프라미드염산염수화물)_(10mg/2mL),대한약품공업(주),1,세 (3),미만 (1),20130240,2013-11-07,추체외로장애 위험성 증가,급여
metoclopramide hydrochloride,193730BIJ,650500091,"멕쿨주(메토클로프라미드염산염)_(메토클로프라미드염산염수화물, 10mg/2mL)",(주)제일제약,1,세 (3),미만 (1),20130240,2013-11-07,추체외로장애 위험성 증가,급여
